contest_number,draw_date,agent,contest_rank,roi_alpha_vs_house_pp,beats_house,win_rate_vs_house_pct,mean_roi_alpha_vs_house_pp,expected_roi_pct,pair_coverage_pct,number_coverage_pct,hit_recall_pct,unpopularity_lift_x,anomaly_index,best_main_hits,best_auxiliary_hits,actual_main,actual_auxiliary,ticket_set_json,evaluation_scope
2,2026-06-13,spectral_contrarian,3,0.5405628796643192,True,100.0,0.286384630854547,-94.11768071850605,16.565656565656568,97.77777777777777,16.666666666666664,1.018263418132388,78.57142857142858,3,0,4 6 18 22 35 41,,"[{""auxiliary"":[],""main"":[6,15,22,26,33,45]},{""auxiliary"":[],""main"":[3,10,13,19,30,37]},{""auxiliary"":[],""main"":[1,7,17,23,35,42]},{""auxiliary"":[],""main"":[5,11,21,27,32,39]},{""auxiliary"":[],""main"":[9,15,18,25,36,44]},{""auxiliary"":[],""main"":[2,6,12,22,29,41]},{""auxiliary"":[],""main"":[10,16,26,33,38,45]},{""auxiliary"":[],""main"":[4,14,20,24,30,43]},{""auxiliary"":[],""main"":[1,8,11,18,28,35]},{""auxiliary"":[],""main"":[6,15,21,33,40,44]},{""auxiliary"":[],""main"":[3,9,19,26,30,37]},{""auxiliary"":[],""main"":[7,13,16,22,34,42]}]",observed_history_forward_replay
2,2026-06-13,parallax,5,0.2773511746931301,True,50.0,0.008282846617041484,-94.38089242347725,18.181818181818183,100.0,13.888888888888888,0.9726999528441939,42.85714285714287,2,0,4 6 18 22 35 41,,"[{""auxiliary"":[],""main"":[34,38,41,43,44,45]},{""auxiliary"":[],""main"":[18,32,33,36,37,39]},{""auxiliary"":[],""main"":[25,28,29,31,40,42]},{""auxiliary"":[],""main"":[1,16,23,26,30,35]},{""auxiliary"":[],""main"":[11,13,15,17,20,22]},{""auxiliary"":[],""main"":[2,4,6,9,10,24]},{""auxiliary"":[],""main"":[3,8,14,21,40,45]},{""auxiliary"":[],""main"":[5,7,12,18,27,31]},{""auxiliary"":[],""main"":[19,22,34,35,37,40]},{""auxiliary"":[],""main"":[15,27,33,35,38,42]},{""auxiliary"":[],""main"":[13,19,30,39,42,44]},{""auxiliary"":[],""main"":[5,17,26,39,40,43]}]",observed_history_forward_replay
2,2026-06-13,coordinated_aggregation,6,0.2773511746931301,True,50.0,0.008282846617041484,-94.38089242347725,18.181818181818183,100.0,13.888888888888888,0.9726999528441939,42.85714285714287,2,0,4 6 18 22 35 41,,"[{""auxiliary"":[],""main"":[34,38,41,43,44,45]},{""auxiliary"":[],""main"":[18,32,33,36,37,39]},{""auxiliary"":[],""main"":[25,28,29,31,40,42]},{""auxiliary"":[],""main"":[1,16,23,26,30,35]},{""auxiliary"":[],""main"":[11,13,15,17,20,22]},{""auxiliary"":[],""main"":[2,4,6,9,10,24]},{""auxiliary"":[],""main"":[3,8,14,21,40,45]},{""auxiliary"":[],""main"":[5,7,12,18,27,31]},{""auxiliary"":[],""main"":[19,22,34,35,37,40]},{""auxiliary"":[],""main"":[15,27,33,35,38,42]},{""auxiliary"":[],""main"":[13,19,30,39,42,44]},{""auxiliary"":[],""main"":[5,17,26,39,40,43]}]",observed_history_forward_replay
3,2026-06-20,uniform_random,7,0.0,False,0.0,0.0,-94.36647091141616,16.86868686868687,80.0,8.333333333333332,0.9751963998174424,14.285714285714285,2,0,23 25 36 37 39 43,,"[{""auxiliary"":[],""main"":[7,12,34,35,36,38]},{""auxiliary"":[],""main"":[12,19,20,21,35,41]},{""auxiliary"":[],""main"":[6,14,20,22,27,34]},{""auxiliary"":[],""main"":[5,19,34,39,43,45]},{""auxiliary"":[],""main"":[17,19,22,32,34,35]},{""auxiliary"":[],""main"":[3,5,11,22,42,45]},{""auxiliary"":[],""main"":[8,16,17,30,40,41]},{""auxiliary"":[],""main"":[6,9,10,16,27,31]},{""auxiliary"":[],""main"":[7,11,27,28,39,40]},{""auxiliary"":[],""main"":[1,3,6,11,24,31]},{""auxiliary"":[],""main"":[3,4,5,19,23,27]},{""auxiliary"":[],""main"":[3,9,18,23,30,41]}]",observed_history_forward_replay
3,2026-06-20,frequency,2,0.24918476630610975,True,66.66666666666666,0.17512403705000437,-94.11728614511004,16.767676767676768,82.22222222222221,22.222222222222218,1.018331721064565,82.14285714285714,2,0,23 25 36 37 39 43,,"[{""auxiliary"":[],""main"":[12,13,25,34,37,38]},{""auxiliary"":[],""main"":[4,6,17,22,31,39]},{""auxiliary"":[],""main"":[5,10,21,31,39,44]},{""auxiliary"":[],""main"":[26,32,34,35,36,45]},{""auxiliary"":[],""main"":[5,13,25,31,36,41]},{""auxiliary"":[],""main"":[18,25,28,39,42,45]},{""auxiliary"":[],""main"":[6,11,25,31,33,36]},{""auxiliary"":[],""main"":[1,4,19,29,39,42]},{""auxiliary"":[],""main"":[3,21,26,32,36,37]},{""auxiliary"":[],""main"":[3,17,27,33,43,44]},{""auxiliary"":[],""main"":[1,3,7,9,28,40]},{""auxiliary"":[],""main"":[1,6,12,24,28,37]}]",observed_history_forward_replay
3,2026-06-20,unpopularity,1,0.5049076988374313,True,100.0,0.5315736185059391,-93.86156321257873,6.969696969696971,28.888888888888886,40.27777777777777,1.0625988366210755,100.0,4,0,23 25 36 37 39 43,,"[{""auxiliary"":[],""main"":[33,36,37,41,43,45]},{""auxiliary"":[],""main"":[32,36,37,40,44,45]},{""auxiliary"":[],""main"":[33,34,38,39,43,45]},{""auxiliary"":[],""main"":[32,37,38,40,41,43]},{""auxiliary"":[],""main"":[32,33,37,40,43,44]},{""auxiliary"":[],""main"":[32,34,36,39,43,44]},{""auxiliary"":[],""main"":[32,34,36,39,41,45]},{""auxiliary"":[],""main"":[36,39,40,41,43,45]},{""auxiliary"":[],""main"":[36,37,38,39,43,44]},{""auxiliary"":[],""main"":[32,33,34,38,39,43]},{""auxiliary"":[],""main"":[34,39,41,42,44,45]},{""auxiliary"":[],""main"":[32,36,37,39,40,41]}]",observed_history_forward_replay
3,2026-06-20,gingerm,6,0.1748699660515829,True,100.0,0.32120639072122553,-94.19160094536457,13.333333333333334,64.44444444444444,24.999999999999996,1.0054674002237922,42.85714285714286,3,0,23 25 36 37 39 43,,"[{""auxiliary"":[],""main"":[6,24,27,31,37,41]},{""auxiliary"":[],""main"":[13,23,27,31,36,41]},{""auxiliary"":[],""main"":[3,4,11,21,25,31]},{""auxiliary"":[],""main"":[11,28,29,31,39,41]},{""auxiliary"":[],""main"":[17,19,27,31,32,39]},{""auxiliary"":[],""main"":[20,31,36,37,39,41]},{""auxiliary"":[],""main"":[1,11,20,29,36,39]},{""auxiliary"":[],""main"":[13,23,27,31,35,39]},{""auxiliary"":[],""main"":[3,8,23,27,31,42]},{""auxiliary"":[],""main"":[5,8,12,25,31,39]},{""auxiliary"":[],""main"":[8,18,21,24,25,31]},{""auxiliary"":[],""main"":[1,2,11,27,29,36]}]",observed_history_forward_replay
3,2026-06-20,spectral_contrarian,3,0.24642190459787106,True,100.0,0.2730637221023217,-94.12004900681829,16.262626262626263,97.77777777777777,11.111111111111112,1.0178534537566821,60.71428571428572,2,0,23 25 36 37 39 43,,"[{""auxiliary"":[],""main"":[6,15,22,26,33,45]},{""auxiliary"":[],""main"":[3,10,14,19,30,37]},{""auxiliary"":[],""main"":[1,8,17,23,35,42]},{""auxiliary"":[],""main"":[5,11,21,27,32,39]},{""auxiliary"":[],""main"":[9,15,18,25,36,44]},{""auxiliary"":[],""main"":[2,6,12,22,29,41]},{""auxiliary"":[],""main"":[10,16,26,33,38,45]},{""auxiliary"":[],""main"":[4,14,20,24,30,43]},{""auxiliary"":[],""main"":[1,8,11,18,28,35]},{""auxiliary"":[],""main"":[6,15,21,33,40,44]},{""auxiliary"":[],""main"":[3,9,19,26,30,37]},{""auxiliary"":[],""main"":[7,13,16,23,34,42]}]",observed_history_forward_replay
3,2026-06-20,parallax,4,0.23594456092028704,True,66.66666666666666,0.08417008471812333,-94.13052635049587,18.08080808080808,100.0,16.666666666666664,1.0160397650948567,50.0,3,0,23 25 36 37 39 43,,"[{""auxiliary"":[],""main"":[33,40,41,43,44,45]},{""auxiliary"":[],""main"":[18,32,34,36,37,39]},{""auxiliary"":[],""main"":[15,17,25,29,35,38]},{""auxiliary"":[],""main"":[16,19,24,28,31,42]},{""auxiliary"":[],""main"":[2,12,13,20,21,30]},{""auxiliary"":[],""main"":[9,11,22,26,27,41]},{""auxiliary"":[],""main"":[3,4,6,10,23,35]},{""auxiliary"":[],""main"":[1,5,14,37,40,42]},{""auxiliary"":[],""main"":[7,8,31,32,35,45]},{""auxiliary"":[],""main"":[4,26,36,38,42,44]},{""auxiliary"":[],""main"":[23,24,27,33,38,39]},{""auxiliary"":[],""main"":[16,30,37,38,43,45]}]",observed_history_forward_replay
3,2026-06-20,coordinated_aggregation,5,0.23594456092028704,True,66.66666666666666,0.08417008471812333,-94.13052635049587,18.08080808080808,100.0,16.666666666666664,1.0160397650948567,50.0,3,0,23 25 36 37 39 43,,"[{""auxiliary"":[],""main"":[33,40,41,43,44,45]},{""auxiliary"":[],""main"":[18,32,34,36,37,39]},{""auxiliary"":[],""main"":[15,17,25,29,35,38]},{""auxiliary"":[],""main"":[16,19,24,28,31,42]},{""auxiliary"":[],""main"":[2,12,13,20,21,30]},{""auxiliary"":[],""main"":[9,11,22,26,27,41]},{""auxiliary"":[],""main"":[3,4,6,10,23,35]},{""auxiliary"":[],""main"":[1,5,14,37,40,42]},{""auxiliary"":[],""main"":[7,8,31,32,35,45]},{""auxiliary"":[],""main"":[4,26,36,38,42,44]},{""auxiliary"":[],""main"":[23,24,27,33,38,39]},{""auxiliary"":[],""main"":[16,30,37,38,43,45]}]",observed_history_forward_replay
